Awo Taan Healing Lodge Society, 403-531-1970, awotaan@awotaan.org, www.awotaan.org, 451817AveSECalgaryABT2A0T8 
Association for the Rehabilitation of the Brain Injured (ARBI), 403-217-4591, ericab@arbi.ca, www.arbi.ca, 3412SpruceDriveSWCalgaryABT3C3A4 
A.O. Shirley Memorial Foundation, 403-922-3647, inkubatoryyc@gmail.com, https://www.dowhatulove.org/#/volunteer/, 3RiverwoodCloseSEnearWinnersEntranceCalgaryABT2C3Z4 
Big Winter Classic, 403-608-0842, big@bigwinterclassic.com, www.bigwinterclassic.com, 61111AveSWCalgaryABT2R1L8 
Arusha Centre Society, The, 403-270-3200, gerald@arusha.org, www.arusha.org, 223-12AveSWCalgaryABT2R0G9 
Association Canadienne Française de l'Alberta (ACFA), régional of Calgary, 403-532-8576, assistant-coord.calgary@acfa.ab.ca, acfa.ab.ca, 8407AveSW,unit1601N/ACalgaryABT2P3G2 
A Synergy A Prosperity Association, 403-890-4839, TaxClinicASAP@gmail.com, , #101,128-2AveSECalgaryABT2G5J5 
Art à la Carte, 403-281-6131, admin@artalacarte.org, https://www.artalacarte.org/, FoothillsMedicalCentreSouthHealthCampusCalgaryABT3M1M4 
Birth Unlimited Society, 403-237-8839, admin@birthunlimited.ca, http://birthingmagazine.net, 1616-20AStreetN.W.CalgaryABT2N2L5 
Between Friends, 403-930-3852, afranz@betweenfriends.ab.ca, https://betweenfriends.ab.ca/, 205,8989MacleodTrailSThisisourmainoffice.Typicallyourvolunteeropportunitiesoccurinthecommunity(North,Central,andSouth).CalgaryABT2H0M2 
Auburn Bay Community Association, 403-390-2554, abca.events@gmail.com, www.auburnbayca.info, AuburnBay-parksCalgaryABT3M0A4 
AWSN, 855-674-2976, info@awsn.org, www.awsn.org, 3553-31StreetNW,Calgary,ABCalgaryABT2L2K7 
Bow Cliff Seniors, 403-246-0390, dioifelis@bowcliffseniors.org, www.bowcliffseniors.org, 3375SpruceDriveSWCalgaryABT3C3A3 
Autism Calgary Association, 403-250-5033, meghan@autismcalgary.com, https://autismcalgary.com/, AutismCalgaryAssociation363926StreetNECalgaryABT1Y5E1 
Bethany Care Society/Harvest Hills, 403-226-8200, shauna.ciezki@bethanyseniors.com, www.bethanyseniors.com, 19HarvestGoldManorNECalgaryABT3K4Y1 
Beakerhead, 403-680-6741, danielle@beakerhead.com, www.beakerhead.com, 14054StreetSWCalgaryABT2R0Y2 
Bethany Care Society- Riverview , 587-392-3970, lasina.jacobsen@bethanyseniors.com, bethanyseniors.com, #200291526AvenueSECalgaryABT2B2W6 
Autism Aspergers Friendship Society of Calgary, 403-875-0524, dean@aafscalgary.com, www.aafscalgary.com, 7220-DFairmountDriveSECalagryABT2H0X7 
Antyx Community Arts Society (formerly All Nations Theatre Society), 403-444-0500, stephanie@antyx.org, www.antyx.org, #205420217AveSECalgaryABT2A0T2 
Aspen Family & Community Network Society, 403-219-3477, careers@aspenfamily.org, www.aspenfamily.org, Suite200,2609-15thStNECalgaryABT2E8Y4 
Bethany Care Society/Calgary , 403-284-6047, suzanne.eckstadt@bethanyseniors.com, www.bethanyseniors.com, 91618AStreetNWCalgaryABT2N1C6 
Bow Crest Care Centre - Revera, 403-288-2373, brenda.baumgartner@reveraliving.com, Reveraliving.com, Bow-CrestCareCentre5927BownessRoadNWCalgaryABT3B0C7 
Big Brothers Big Sisters of Calgary and Area, 403-777-3534, intake.calgary@bigbrothersbigsisters.ca, http://bbbscalgary.ca/, 5945CentreStreetSWCalgaryABT2H0C2 
Ann & Sandy Cross Conservation Area (ASCCA), 403-931-1042, aaldridge@crossconservation.org, crossconservation.org, 20-194001160StreetWestFoothillsABT1S4K9 
